,Quantity,Price Per Unit,Total Spent,is_imputed,year,month,day,weekday,is_weekend,Total Spent Log,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Item_Other,Payment Method_Credit Card,Payment Method_Digital Wallet,Payment Method_Not Recorded,Location_Takeaway,Location_Not Recorded,season_Spring,season_Summer,season_Winter
5907,1,4.0,4.0,False,2023,1,6,4,0,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
5908,3,3.0,9.0,False,2023,9,8,4,0,2.302585092994046,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5909,5,4.0,20.0,False,2023,10,20,4,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5910,4,3.0,12.0,False,2023,8,6,6,1,2.5649493574615367,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
5911,3,3.0,9.0,False,2023,11,9,3,0,2.302585092994046,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
5912,3,4.0,12.0,False,2023,7,11,1,0,2.5649493574615367,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
5913,1,5.0,5.0,False,2023,2,12,6,1,1.791759469228055,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
5914,1,3.0,3.0,False,2023,7,4,1,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5915,1,2.0,2.0,False,2023,6,28,2,0,1.0986122886681096,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5916,1,1.0,1.0,False,2023,8,19,5,1,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5917,2,2.0,4.0,False,2023,11,28,1,0,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
5918,4,1.0,4.0,False,2023,3,6,0,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5919,5,3.0,15.0,False,2023,9,20,2,0,2.772588722239781,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
5920,3,4.0,12.0,False,2023,9,15,4,0,2.5649493574615367,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5921,3,4.0,12.0,False,2023,8,1,1,0,2.5649493574615367,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
5922,3,5.0,15.0,False,2023,5,5,4,0,2.772588722239781,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
5923,5,4.0,20.0,False,2023,2,13,0,0,3.044522437723423,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
5924,3,5.0,15.0,False,2023,6,19,0,0,2.772588722239781,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
5925,3,1.0,3.0,False,2023,7,17,0,0,1.3862943611198906,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
5926,1,3.0,3.0,False,2023,2,11,5,1,1.3862943611198906,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
5927,3,1.5,4.5,False,2023,4,25,1,0,1.7047480922384253,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
5928,4,1.0,4.0,False,2023,6,2,4,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
5929,1,5.0,5.0,False,2023,7,23,6,1,1.791759469228055,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
5930,4,4.0,16.0,False,2023,3,17,4,0,2.833213344056216,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
5931,4,1.5,6.0,False,2023,12,23,5,1,1.9459101490553132,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
5932,5,1.0,5.0,False,2023,4,24,0,0,1.791759469228055,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
5933,5,4.0,20.0,False,2023,2,24,4,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
5934,1,4.0,4.0,False,2023,5,22,0,0,1.6094379124341003,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
5935,1,3.0,3.0,False,2023,11,4,5,1,1.3862943611198906,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5936,1,5.0,5.0,False,2023,10,23,0,0,1.791759469228055,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
5937,1,4.0,4.0,False,2023,10,29,6,1,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5938,5,3.0,15.0,False,2023,10,24,1,0,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
5939,1,1.5,1.5,False,2023,7,30,6,1,0.9162907318741551,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
5940,5,3.0,15.0,False,2023,11,7,1,0,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
5941,4,3.0,12.0,False,2023,7,21,4,0,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
5942,3,4.0,12.0,False,2023,6,8,3,0,2.5649493574615367,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
5943,5,1.0,5.0,False,2023,6,11,6,1,1.791759469228055,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5944,3,4.0,12.0,False,2023,6,9,4,0,2.5649493574615367,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
5945,3,4.0,12.0,False,2023,4,23,6,1,2.5649493574615367,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
5946,2,3.0,6.0,False,2023,10,12,3,0,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5947,5,1.5,7.5,False,2023,11,14,1,0,2.1400661634962708,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
5948,3,1.5,4.5,False,2023,8,6,6,1,1.7047480922384253,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
5949,1,2.0,2.0,False,2023,3,8,2,0,1.0986122886681096,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
5950,2,4.0,8.0,False,2023,11,1,2,0,2.1972245773362196,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
5951,4,3.0,12.0,False,2023,6,26,0,0,2.5649493574615367,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
5952,4,5.0,20.0,False,2023,11,2,3,0,3.044522437723423,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
5953,4,4.0,16.0,False,2023,11,17,4,0,2.833213344056216,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5954,5,1.0,5.0,False,2023,12,19,1,0,1.791759469228055,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5955,2,1.5,3.0,False,2023,2,1,2,0,1.3862943611198906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5956,2,3.0,6.0,False,2023,7,3,0,0,1.9459101490553132,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
5957,1,4.0,4.0,False,2023,9,10,6,1,1.6094379124341003,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
5958,3,1.5,4.5,False,2023,1,7,5,1,1.7047480922384253,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
5959,1,3.0,3.0,False,2023,10,14,5,1,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5960,3,2.0,6.0,False,2023,1,15,6,1,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
5961,1,1.0,1.0,False,2023,12,10,6,1,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5962,4,4.0,16.0,False,2023,5,18,3,0,2.833213344056216,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
5963,3,5.0,15.0,False,2023,2,5,6,1,2.772588722239781,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
5964,3,4.0,12.0,False,2023,6,25,6,1,2.5649493574615367,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
5965,2,4.0,8.0,False,2023,6,24,5,1,2.1972245773362196,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5966,2,1.5,3.0,False,2023,4,14,4,0,1.3862943611198906,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
5967,5,1.0,5.0,False,2023,4,6,3,0,1.791759469228055,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
5968,1,3.0,3.0,False,2023,10,19,3,0,1.3862943611198906,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
5969,4,4.0,16.0,False,2023,12,17,6,1,2.833213344056216,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
5970,4,3.0,12.0,False,2023,3,14,1,0,2.5649493574615367,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
5971,5,1.5,7.5,False,2023,10,8,6,1,2.1400661634962708,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5972,2,3.0,6.0,False,2023,2,22,2,0,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
5973,5,2.0,10.0,False,2023,12,19,1,0,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
5974,2,1.0,2.0,False,2023,1,31,1,0,1.0986122886681096,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5975,4,1.0,4.0,False,2023,5,16,1,0,1.6094379124341003,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
5976,1,3.0,3.0,False,2023,11,2,3,0,1.3862943611198906,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
5977,3,2.0,6.0,False,2023,2,6,0,0,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
5978,2,4.0,8.0,False,2023,8,17,3,0,2.1972245773362196,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
5979,5,3.0,15.0,False,2023,2,23,3,0,2.772588722239781,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
5980,3,1.0,3.0,False,2023,3,8,2,0,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
5981,3,4.0,12.0,False,2023,11,6,0,0,2.5649493574615367,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5982,5,3.0,15.0,False,2023,5,30,1,0,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
5983,3,4.0,12.0,False,2023,3,30,3,0,2.5649493574615367,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
5984,4,5.0,20.0,False,2023,4,11,1,0,3.044522437723423,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
5985,2,3.0,6.0,False,2023,7,18,1,0,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5986,4,1.0,4.0,False,2023,8,6,6,1,1.6094379124341003,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
5987,5,4.0,20.0,False,2023,12,1,4,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
5988,1,2.0,2.0,False,2023,10,1,6,1,1.0986122886681096,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
5989,3,1.0,3.0,False,2023,6,20,1,0,1.3862943611198906,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
5990,5,4.0,20.0,False,2023,11,27,0,0,3.044522437723423,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5991,1,1.5,1.5,False,2023,9,30,5,1,0.9162907318741551,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
5992,2,4.0,8.0,False,2023,6,17,5,1,2.1972245773362196,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5993,4,3.0,12.0,False,2023,6,3,5,1,2.5649493574615367,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
5994,1,1.0,1.0,False,2023,4,21,4,0,0.6931471805599453,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
5995,5,4.0,20.0,False,2023,3,7,1,0,3.044522437723423,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
5996,2,3.0,6.0,False,2023,6,6,1,0,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5997,4,2.0,8.0,False,2023,1,21,5,1,2.1972245773362196,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
5998,4,4.0,16.0,False,2023,5,5,4,0,2.833213344056216,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
5999,2,4.0,8.0,False,2023,9,2,5,1,2.1972245773362196,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
6000,2,5.0,10.0,False,2023,11,13,0,0,2.3978952727983707,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6001,4,1.5,6.0,False,2023,2,28,1,0,1.9459101490553132,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
6002,3,1.0,3.0,False,2023,1,10,1,0,1.3862943611198906,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6003,2,4.0,8.0,False,2023,11,15,2,0,2.1972245773362196,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
6004,4,5.0,20.0,False,2023,1,12,3,0,3.044522437723423,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
6005,5,4.0,20.0,False,2023,9,24,6,1,3.044522437723423,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
6006,3,5.0,15.0,False,2023,2,19,6,1,2.772588722239781,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
6007,1,4.0,4.0,False,2023,8,16,2,0,1.6094379124341003,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
